"Nation_fk" "Region5" "Region6" "Ctry_EditorialName" "Question_Year" "GRI_Q_1" "GRI_Q_2" "GRI_Q_3" "GRI_Q_4" "GRI_Q_5" "GRI_Q_6" "GRI_Q_7" "GRI_Q_8" "GRI_Q_9" "GRI_Q_10" "GRI_Q_11" "GRI_Q_11_Christianity" "GRI_Q_11_Islam" "GRI_Q_11_Buddhism" "GRI_Q_11_Hinduism" "GRI_Q_11_Judaism" "GRI_Q_11_Folk_Religions" "GRI_Q_11_Other_Religions" "GRI_Q_12" "GRI_Q_13" "GRI_Q_14" "GRI_Q_15" "GRI_Q_16" "GRI_Q_16_reasons" "GRI_Q_17" "GRI_Q_18" "GRI_Q_19" "GRI_Q_19_extent" "GRI_Q_19_Abuse" "GRI_Q_19_Deaths" "GRI_Q_19_Displacements" "GRI_Q_19_Detentions" "GRI_Q_19_Property_Damage" "GRI_Q_20_1" "GRI_Q_20_2" "GRI_Q_20_3" "GRI_Q_20_3_a" "GRI_Q_20_3_b" "GRI_Q_20_3_c" "GRI_Q_20_4" "GRI_Q_20_5" "SHI_Q_1_Harassment" "SHI_Q_1_PropertyDamage" "SHI_Q_1_Detentions" "SHI_Q_1_Displacements" "SHI_Q_1_Assaults" "SHI_Q_1_Deaths" "SHI_Q_1_Extent" "SHI_Q_1_harass_Christianity" "SHI_Q_1_harass_Islam" "SHI_Q_1_harass_Buddhism" "SHI_Q_1_harass_Hinduism" "SHI_Q_1_harass_Judaism" "SHI_Q_1_harass_Folk_Religions" "SHI_Q_1_harass_Other_Religions" "SHI_Q_2" "SHI_Q_3" "SHI_Q_4" "SHI_Q_4_extent" "SHI_Q_5" "SHI_Q_5_extent" "SHI_Q_6" "SHI_Q_7" "SHI_Q_8" "SHI_Q_9" "SHI_Q_10" "SHI_Q_11" "SHI_Q_12" "SHI_Q_13" "GRX_22_blasphemy" "GRX_22_apostasy" "GRX_22_hate_speech" "GRX_22_criticism_of_religion" "GRX_30"
"1025" 177 "Americas                " "Latin America-Caribbean " "St. Lucia                       " 2009 0 0.67 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0 0.25 1 1 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 1 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0.5 0 NA NA NA NA NA
"1026" 177 "Americas                " "Latin America-Caribbean " "St. Lucia                       " 2010 0 0.67 0.33 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0.67 0 0 0 0 0 0 0 0 0.5 1 1 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 1 0 0 0 NA
"1027" 177 "Americas                " "Latin America-Caribbean " "St. Lucia                       " 2011 0 0.67 0 1 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 0 0 0.33 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.25 1 1 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0.5 0 1 0 0 0 NA
"1028" 177 "Americas                " "Latin America-Caribbean " "St. Lucia                       " 2012 0 0.67 0 1 0 0 0 0 0 0 0.5 1 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.25 1 1 0 0.5 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 1 0 0 0 NA
"1029" 177 "Americas                " "Latin America-Caribbean " "St. Lucia                       " 2013 0 0.67 0 1 0 0 0 0 0.5 0 0.5 1 0 0 0 0 0 1 0 0 0.33 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 1 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"1030" 179 "Americas                " "Latin America-Caribbean " "St. Vincent and the Grenadines  " 2007 0 0.67 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 NA NA NA NA NA
"1031" 179 "Americas                " "Latin America-Caribbean " "St. Vincent and the Grenadines  " 2008 0 0.67 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 1 0 0 0 0 0 NA NA NA NA NA
"1032" 179 "Americas                " "Latin America-Caribbean " "St. Vincent and the Grenadines  " 2009 0 0.67 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 NA NA NA NA NA
"1033" 179 "Americas                " "Latin America-Caribbean " "St. Vincent and the Grenadines  " 2010 0 0.67 0.33 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 1 0 0 0 NA
"1034" 179 "Americas                " "Latin America-Caribbean " "St. Vincent and the Grenadines  " 2011 0 0.67 0 1 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 1 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 1 0 0 0 NA
"1035" 179 "Americas                " "Latin America-Caribbean " "St. Vincent and the Grenadines  " 2012 0 0.67 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 1 0 0 0 NA
"1036" 179 "Americas                " "Latin America-Caribbean " "St. Vincent and the Grenadines  " 2013 0 0.67 0 1 0 0 0 0 0 1 0.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"1037" 180 "Asia-Pacific            " "Asia-Pacific            " "Samoa                           " 2007 0 0.67 0 0.33 0 0 0 0 0 0 0.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 0 0 0 0 0 0.17 1 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 NA NA NA NA NA
"1038" 180 "Asia-Pacific            " "Asia-Pacific            " "Samoa                           " 2008 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0 0 0 0 1 0 0 0 0 0 0.17 1 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0.33 1 0 0 0 0 0 NA NA NA NA NA
"1039" 180 "Asia-Pacific            " "Asia-Pacific            " "Samoa                           " 2009 0 0.67 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 NA NA NA NA NA
"1040" 180 "Asia-Pacific            " "Asia-Pacific            " "Samoa                           " 2010 0 0.67 0.33 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.5 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1041" 180 "Asia-Pacific            " "Asia-Pacific            " "Samoa                           " 2011 0 0.67 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.75 1 1 0 0 1 0 1 0 0 1 0 0 0.33 1 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 1 0 1 0 0 0 0 0 0 0 NA
"1042" 180 "Asia-Pacific            " "Asia-Pacific            " "Samoa                           " 2012 0 0.67 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.75 1 1 0 0 1 0 1 0 0 1 0 0 0.33 1 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0.33 1 1 1 0 0 0 0 0 0 0 NA
"1043" 180 "Asia-Pacific            " "Asia-Pacific            " "Samoa                           " 2013 0 0.67 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.75 1 1 0 0 1 0 1 0 0 0 0 0 0.17 1 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0.33 1 0 1 0 0 0 0 0 0 0 0
"1044" 181 "Europe                  " "Europe                  " "San Marino                      " 2007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1045" 181 "Europe                  " "Europe                  " "San Marino                      " 2008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1046" 181 "Europe                  " "Europe                  " "San Marino                      " 2009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1047" 181 "Europe                  " "Europe                  " "San Marino                      " 2010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1048" 181 "Europe                  " "Europe                  " "San Marino                      " 2011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1049" 181 "Europe                  " "Europe                  " "San Marino                      " 2012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.75 1 1 0.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1050" 181 "Europe                  " "Europe                  " "San Marino                      " 2013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.75 1 1 0.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1051" 182 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sao Tome and Principe           " 2007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1052" 182 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sao Tome and Principe           " 2008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1053" 182 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sao Tome and Principe           " 2009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1054" 182 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sao Tome and Principe           " 2010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1055" 182 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sao Tome and Principe           " 2011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1056" 182 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sao Tome and Principe           " 2012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1057" 182 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sao Tome and Principe           " 2013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1058" 183 "Middle East-North Africa" "Middle East-North Africa" "Saudi Arabia                    " 2007 1 1 1 1 0.5 0.5 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0.67 0 1 1 1 0 1 0.4 0.2 0.2 0.4 0.4 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0.5 1 1 0 0 0 0 0 0 1 1 0.25 0 0 0.67 1 1 1 1 1 1 1 NA NA NA NA NA
"1059" 183 "Middle East-North Africa" "Middle East-North Africa" "Saudi Arabia                    " 2008 1 1 1 1 0.5 0.5 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1 1 1 1 1 0.4 0.4 0.2 0.2 0.4 0.2 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0.5 0 1 0 0 0 0 0 0.5 0 1 0.25 0 0 1 1 1 1 1 1 0.5 0.5 NA NA NA NA NA
"1060" 183 "Middle East-North Africa" "Middle East-North Africa" "Saudi Arabia                    " 2009 1 1 1 1 1 0.5 1 1 0.5 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0 0 1 1 0.8 0.2 0.2 0.6 0.4 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0.17 1 1 0 0 1 0 0 0.5 1 1 0.25 0 0 0.67 1 0 1 1 1 0.5 1 NA NA NA NA NA
"1061" 183 "Middle East-North Africa" "Middle East-North Africa" "Saudi Arabia                    " 2010 1 1 1 1 1 0.5 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 1 0.6 0.2 0.2 0.4 0.6 0.2 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0.5 1 1 0 0 1 0 0 0.5 1 1 0.5 1 0.25 0.67 1 1 1 1 1 1 0 1 1 0 1 NA
"1062" 183 "Middle East-North Africa" "Middle East-North Africa" "Saudi Arabia                    " 2011 1 1 1 1 1 0.5 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 1 0.6 0.4 0.4 0.2 0.6 0.2 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0.33 0 1 0 0 1 0 0 0 1 1 1 0 0 0.67 1 1 1 1 1 0.5 0 1 1 0 1 NA
"1063" 183 "Middle East-North Africa" "Middle East-North Africa" "Saudi Arabia                    " 2012 1 1 1 1 1 0.5 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 1 0.6 0.4 0.4 0.4 0.6 0.4 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0.17 0 1 0 0 0 0 0 0 1 1 0.5 0 0 0.67 1 1 1 1 1 1 0 1 1 1 1 NA
"1064" 183 "Middle East-North Africa" "Middle East-North Africa" "Saudi Arabia                    " 2013 1 1 1 1 1 0.5 1 1 0.5 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0 1 1 1 0.6 0 0.2 0.4 0.6 0.2 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0.33 0 1 0 0 1 0 0 0 0 1 0.5 0 0 0.33 1 0 1 0 1 0 0.5 1 1 1 1 1
"1065" 184 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Senegal                         " 2007 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 1 1 1 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1066" 184 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Senegal                         " 2008 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.25 1 1 0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1067" 184 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Senegal                         " 2009 0 0.33 0 0 0 0 0 1 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.75 0.5 0.5 0.5 0.5 0 1 0 0 0 0 1 0 0.17 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1068" 184 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Senegal                         " 2010 0 0.33 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 1 1 0 0.2 0.8 0.2 0 0 0.5 1 1 0.5 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1069" 184 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Senegal                         " 2011 0 0.33 0.33 0 0 0 0 1 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 1 1 0.5 1 0 1 1 1 0 0 1 0 0.5 1 0 0 0 0 0 0 0.5 1 0 0 1 0.25 1 1 0 0 0 0 0 0 0 0 0 0 NA
"1070" 184 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Senegal                         " 2012 0 0.33 0.33 0 0 0 0 1 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0 1 1 1 0 0 0 0 0.33 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 NA
"1071" 184 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Senegal                         " 2013 0 0.33 0 0 0 0 0 1 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0 1 1 1 0 0 0 0 0.33 1 0 0 0 0 0 0 0 0 1 0.25 0 0 0.67 0 0 0 0 0 0 1 0 0 0 0 0
"1072" 185 "Europe                  " "Europe                  " "Serbia                          " 2007 0 0.67 0.33 0 0 0 0 0 0 0 0.5 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0.75 1 1 1 1 1 0 1 1 1 0 1 0 0.67 1 1 0 1 1 0 1 0 0 0 0 1 0.25 0.67 0.33 0 0 0 0 0 0 NA NA NA NA NA
"1073" 185 "Europe                  " "Europe                  " "Serbia                          " 2008 0 0.67 0.67 0.67 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0.75 1 1 1 1 0 0 1 1 0 0 1 0 0.5 1 0 0 0 1 0 0 0.5 1 0 0 1 0.75 1 1 1 0 0 0 1 0 NA NA NA NA NA
"1074" 185 "Europe                  " "Europe                  " "Serbia                          " 2009 0 0.67 0.67 0.67 0.5 0.5 0 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0.5 1 1 0 1 0 0 1 1 0 1 1 0 0.67 1 0 0 0 1 0 0 0 1 0 0 1 0.75 0.67 0 0 0 1 0 0 0 NA NA NA NA NA
"1075" 185 "Europe                  " "Europe                  " "Serbia                          " 2010 0 0.67 0.33 0.33 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0.2 0 0 0 0 0.2 1 0.75 1 1 1 1 0 0 1 1 0 0 1 0 0.5 1 1 0 0 1 0 0 0 0 1 0.5 1 0.75 0.33 1 1 0 1 0 1 0 0 0 1 0 NA
"1076" 185 "Europe                  " "Europe                  " "Serbia                          " 2011 0 0.67 0.67 0.67 0 0 0 1 0 0 0.5 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0.2 0 0 0 0 0.2 0 0.75 1 1 0 1 0 0 1 0 0 0 0 0 0.17 1 0 0 0 1 0 0 0 0 1 1 1 0.75 0.33 1 1 0 1 0 1 0 0 0 1 0 NA
"1077" 185 "Europe                  " "Europe                  " "Serbia                          " 2012 0 0.67 0.67 0.67 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0.67 0 0 0 0 1 1 0.2 0 0 0 0 0.2 0 0.75 1 1 1 1 0 0 1 1 0 0 0 0 0.33 1 0 0 0 1 0 0 0 0 0 0 1 0.75 0.33 1 1 0 1 0 0 0 0 0 1 0 NA
"1078" 185 "Europe                  " "Europe                  " "Serbia                          " 2013 0 0.67 0.33 0.67 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0.67 0 0 0 0 1 1 0.2 0 0 0 0 0.2 0 0.5 1 1 1 1 0 0 1 1 0 0 1 0 0.5 0 1 0 0 1 0 0 0.5 0 1 0.25 1 0.75 0 1 0 0 0 0 0 0 0 0 1 0 0
"1079" 186 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Seychelles                      " 2007 0 0.67 0.33 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1080" 186 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Seychelles                      " 2008 0 0.67 0 0.33 0 0 0 1 0 0 0.5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.2 0.2 0 0 0 0 0 0.5 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1081" 186 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Seychelles                      " 2009 0 0.67 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0.5 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1082" 186 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Seychelles                      " 2010 0 0.67 0.33 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
"1083" 186 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Seychelles                      " 2011 0 0.67 0.33 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 NA
"1084" 186 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Seychelles                      " 2012 0 0.67 0.33 0.33 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0.5 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 NA
"1085" 186 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Seychelles                      " 2013 0 0.67 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"1086" 187 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sierra Leone                    " 2007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"1087" 187 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sierra Leone                    " 2008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0.33 1 1 1 0 0.5 0 NA NA NA NA NA
"1088" 187 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Sierra Leone                    " 2009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0.33 1 0 0 0 0 0 0 0.5 0 0 0 0 0 0.33 0 0 0 0 0 0 0 NA NA NA NA NA
